qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	HMW_gene_callers_id	genome	genome_gene_callers_id
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1412-00000000001_split_00034_10700	73.581	1480	354	30	4786	6249	7225	8683	7.30E-152	532	5378234	HIMB1412	10700
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1488-00000000001_split_00015_92613	74.699	1079	248	23	4742	5811	6180	7242	4.52E-129	457	5378234	HIMB1488	92613
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1577-00000000001_split_00048_64710	74.583	1078	251	21	4742	5811	5067	6129	2.10E-127	451	5378234	HIMB1577	64710
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1631-00000000001_split_00064_5968	74.583	1078	251	21	4742	5811	5067	6129	2.10E-127	451	5378234	HIMB1631	5968
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1559-00000000001_split_00066_54801	74.551	1057	250	17	4743	5793	6355	7398	3.52E-125	444	5378234	HIMB1559	54801
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1587-00000000002_split_00026_72740	74.551	1057	250	17	4743	5793	6355	7398	3.52E-125	444	5378234	HIMB1587	72740
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1597-00000000001_split_00025_79274	74.551	1057	250	17	4743	5793	6355	7398	3.52E-125	444	5378234	HIMB1597	79274
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB2211-00000000001_split_00048_89742	74.517	1036	242	20	4784	5811	6203	7224	2.74E-121	431	5378234	HIMB2211	89742
HMW_xHP1_006-c_000001059451_split_00001-5378234	HIMB1506-00000000001_split_00049_122531	72.084	1612	382	58	4204	5793	4882	6447	1.65E-118	422	5378234	HIMB1506	122531
HMW_xHP1_006-c_000001059451_split_00001-5378236	HIMB1427-00000000001_split_00001_32031	84.164	3972	572	41	13	3969	5167	9096	0	3797	5378236	HIMB1427	32031
HMW_xHP1_006-c_000001059451_split_00001-5378236	HIMB1412-00000000001_split_00034_10700	94.013	2138	113	14	1	2130	4777	6907	0	3225	5378236	HIMB1412	10700
HMW_xHP1_006-c_000001059451_split_00001-5378236	HIMB1412-00000000001_split_00034_10700	82.746	1704	272	18	2318	4013	7070	8759	0	1498	5378236	HIMB1412	10700
HMW_xHP1_006-c_000001059451_split_00001-5378236	HIMB1420-00000000001_split_00002_21725	90.143	1816	162	16	324	2130	5865	7672	0	2346	5378236	HIMB1420	21725
HMW_xHP1_006-c_000001059451_split_00001-5378236	HIMB4-00000000001_split_00044_119221	75.982	2215	466	47	1806	4002	4011	6177	0	1083	5378236	HIMB4	119221
HMW_xHP1_006-c_000001059451_split_00001-5378236	HIMB1505-00000000001_split_00039_112850	75.982	2215	466	47	1806	4002	4011	6177	0	1083	5378236	HIMB1505	112850
HMW_xHP1_006-c_000001059452_split_00001-5378237	HIMB4-00000000001_split_00044_119221	84.868	152	23	0	1135	1286	3097	3248	2.75E-38	154	5378237	HIMB4	119221
HMW_xHP1_006-c_000001059452_split_00001-5378237	HIMB1505-00000000001_split_00039_112850	84.868	152	23	0	1135	1286	3097	3248	2.75E-38	154	5378237	HIMB1505	112850
HMW_xHP1_006-c_000001095158_split_00001-5611007	HIMB1412-00000000001_split_00034_10700	98.806	3684	44	0	1	3684	1	3684	0	6560	5611007	HIMB1412	10700
HMW_xHP1_006-c_000001095158_split_00001-5611007	HIMB1427-00000000001_split_00001_32031	95.079	508	25	0	617	1124	1049	1556	0	800	5611007	HIMB1427	32031
HMW_xHP1_006-c_000001095158_split_00001-5611007	HIMB1420-00000000001_split_00002_21725	94.685	508	27	0	617	1124	1049	1556	0	789	5611007	HIMB1420	21725
HMW_xHP1_006-c_000001123108_split_00001-5791441	HIMB1420-00000000001_split_00002_21725	98.366	918	14	1	1	918	4327	5243	0	1611	5791441	HIMB1420	21725
HMW_xHP1_006-c_000001123108_split_00001-5791441	HIMB1427-00000000001_split_00001_32031	97.977	791	16	0	1	791	4327	5117	0	1373	5791441	HIMB1427	32031
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1564-00000000001_split_00021_55814	97.436	2847	73	0	1	2847	538	3384	0	4854	5808751	HIMB1564	55814
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1564-00000000001_split_00021_55814	96	1050	42	0	3280	4329	3061	4110	0	1707	5808751	HIMB1564	55814
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1564-00000000001_split_00021_55814	83.61	482	77	2	2995	3475	3052	3532	1.47E-127	451	5808751	HIMB1564	55814
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1564-00000000001_split_00021_55814	75.051	493	113	9	2491	2978	3304	3791	4.51E-58	220	5808751	HIMB1564	55814
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1564-00000000001_split_00021_55814	82.969	229	39	0	3523	3751	3028	3256	3.51E-54	207	5808751	HIMB1564	55814
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB5-00000000001_split_00038_125575	94.449	2720	149	2	1	2719	1	2719	0	4185	5808751	HIMB5	125575
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB5-00000000001_split_00038_125575	91.503	918	78	0	3523	4440	2491	3408	0	1264	5808751	HIMB5	125575
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB5-00000000001_split_00038_125575	84.5	200	25	5	3279	3475	2523	2719	9.83E-50	193	5808751	HIMB5	125575
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1758-00000000001_split_00009_109260	76.091	2773	616	39	97	2847	763	3510	0	1404	5808751	HIMB1758	109260
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1430-00000000013_split_00011_44494	76.091	2773	616	39	97	2847	763	3510	0	1404	5808751	HIMB1430	44494
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1611-00000000001_split_00048_82585	76.091	2773	616	39	97	2847	763	3510	0	1404	5808751	HIMB1611	82585
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1559-00000000001_split_00066_54801	76.433	2529	572	23	331	2847	1537	4053	0	1347	5808751	HIMB1559	54801
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1559-00000000001_split_00066_54801	73.964	1448	355	21	3004	4440	4558	5994	5.03E-162	566	5808751	HIMB1559	54801
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1587-00000000002_split_00026_72740	76.433	2529	572	23	331	2847	1537	4053	0	1347	5808751	HIMB1587	72740
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1587-00000000002_split_00026_72740	73.964	1448	355	21	3004	4440	4558	5994	5.03E-162	566	5808751	HIMB1587	72740
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1597-00000000001_split_00025_79274	76.433	2529	572	23	331	2847	1537	4053	0	1347	5808751	HIMB1597	79274
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1597-00000000001_split_00025_79274	73.964	1448	355	21	3004	4440	4558	5994	5.03E-162	566	5808751	HIMB1597	79274
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1507-00000000001_split_00009_127853	77.094	2113	445	35	768	2859	2061	4155	0	1184	5808751	HIMB1507	127853
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1507-00000000001_split_00009_127853	78.14	1441	307	7	3004	4440	4648	6084	0	909	5808751	HIMB1507	127853
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB140-00000000001_split_00032_2118	74.91	2220	502	47	101	2293	1310	3501	0	963	5808751	HIMB140	2118
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1542-00000000002_split_00008_42065	75.288	2084	456	55	273	2325	2331	4386	0	941	5808751	HIMB1542	42065
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1488-00000000001_split_00015_92613	78.378	1443	300	10	3004	4440	4387	5823	0	926	5808751	HIMB1488	92613
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1488-00000000001_split_00015_92613	75.063	1985	453	39	331	2293	2395	4359	0	885	5808751	HIMB1488	92613
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1765-00000000001_split_00063_114654	74.94	2075	476	41	273	2325	1479	3531	0	911	5808751	HIMB1765	114654
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1490-00000000005_split_00004_108996	75	2048	460	49	273	2293	1479	3501	0	898	5808751	HIMB1490	108996
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1491-00000000001_split_00009_94068	75	2048	460	49	273	2293	1479	3501	0	898	5808751	HIMB1491	94068
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1662-00000000001_split_00005_24052	77.893	1443	307	10	3004	4440	3610	5046	0	887	5808751	HIMB1662	24052
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1662-00000000001_split_00005_24052	75.411	1582	344	38	768	2325	2055	3615	0	725	5808751	HIMB1662	24052
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1770-00000000001_split_00027_117084	76.245	522	114	10	3275	3791	3329	3845	1.59E-72	268	5808751	HIMB1770	117084
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1493-00000000001_split_00045_98387	76.245	522	114	10	3275	3791	3329	3845	1.59E-72	268	5808751	HIMB1493	98387
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB1518-00000000001_split_00054_23563	76.245	522	114	10	3275	3791	3329	3845	1.59E-72	268	5808751	HIMB1518	23563
HMW_xHP1_006-c_000001125701_split_00001-5808751	HIMB2211-00000000001_split_00048_89742	77.439	164	35	2	2066	2228	2579	2741	7.93E-21	97.1	5808751	HIMB2211	89742
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1427-00000000001_split_00001_32031	84.341	3902	560	35	154	4043	5167	9029	0	3773	5839429	HIMB1427	32031
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1412-00000000001_split_00034_10700	94.12	2279	119	14	1	2271	4636	6907	0	3452	5839429	HIMB1412	10700
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1412-00000000001_split_00034_10700	80.885	1627	290	17	2459	4077	7070	8683	0	1262	5839429	HIMB1412	10700
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1412-00000000001_split_00034_10700	96.552	58	2	0	1	58	4432	4489	7.45E-21	97.1	5839429	HIMB1412	10700
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1420-00000000001_split_00002_21725	90.143	1816	162	16	465	2271	5865	7672	0	2346	5839429	HIMB1420	21725
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB4-00000000001_split_00044_119221	75.933	2090	439	42	1947	4019	4011	6053	0	1014	5839429	HIMB4	119221
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB4-00000000001_split_00044_119221	85.484	124	17	1	1	123	3631	3754	2.64E-30	128	5839429	HIMB4	119221
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1505-00000000001_split_00039_112850	75.933	2090	439	42	1947	4019	4011	6053	0	1014	5839429	HIMB1505	112850
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1505-00000000001_split_00039_112850	85.484	124	17	1	1	123	3631	3754	2.64E-30	128	5839429	HIMB1505	112850
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1490-00000000005_split_00004_108996	74.336	339	74	9	3727	4055	6610	6945	2.04E-31	132	5839429	HIMB1490	108996
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1491-00000000001_split_00009_94068	74.336	339	74	9	3727	4055	6610	6945	2.04E-31	132	5839429	HIMB1491	94068
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1559-00000000001_split_00066_54801	75	296	66	8	3727	4015	7642	7936	7.35E-31	130	5839429	HIMB1559	54801
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1587-00000000002_split_00026_72740	75	296	66	8	3727	4015	7642	7936	7.35E-31	130	5839429	HIMB1587	72740
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1597-00000000001_split_00025_79274	75	296	66	8	3727	4015	7642	7936	7.35E-31	130	5839429	HIMB1597	79274
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1507-00000000001_split_00009_127853	74.74	289	65	8	3734	4015	7736	8023	1.23E-28	122	5839429	HIMB1507	127853
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB140-00000000001_split_00032_2118	73.077	338	80	7	3727	4055	6610	6945	9.57E-25	110	5839429	HIMB140	2118
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB2211-00000000001_split_00048_89742	72.664	289	71	5	3734	4015	7457	7744	1.25E-18	89.8	5839429	HIMB2211	89742
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1488-00000000001_split_00015_92613	72.318	289	72	5	3734	4015	7475	7762	5.80E-17	84.2	5839429	HIMB1488	92613
HMW_xHP1_006-c_000001130359_split_00001-5839429	HIMB1746-00000000002_split_00003_73135	73.246	228	55	5	3727	3948	7408	7635	2.70E-15	78.7	5839429	HIMB1746	73135
HMW_xHP1_006-c_000001131121_split_00001-5844366	HIMB1427-00000000001_split_00001_32031	98.703	2082	26	1	1	2082	4219	6299	0	3694	5844366	HIMB1427	32031
HMW_xHP1_006-c_000001131121_split_00001-5844366	HIMB1412-00000000001_split_00034_10700	93.21	1134	76	1	949	2082	4789	5921	0	1666	5844366	HIMB1412	10700
HMW_xHP1_006-c_000001131121_split_00001-5844366	HIMB1420-00000000001_split_00002_21725	97.775	899	20	0	1	899	4219	5117	0	1550	5844366	HIMB1420	21725
HMW_xHP1_006-c_000001131121_split_00001-5844366	HIMB1420-00000000001_split_00002_21725	91.99	824	63	3	1260	2082	5865	6686	0	1153	5844366	HIMB1420	21725
HMW_xHP1_006-c_000001131123_split_00001-5844370	HIMB1420-00000000001_split_00002_21725	97.293	1884	49	2	443	2325	473	2355	0	3195	5844370	HIMB1420	21725
HMW_xHP1_006-c_000001131123_split_00001-5844370	HIMB1427-00000000001_split_00001_32031	96.709	1884	60	2	443	2325	473	2355	0	3134	5844370	HIMB1427	32031
HMW_xHP1_006-c_000001131123_split_00001-5844370	HIMB1412-00000000001_split_00034_10700	92.717	508	37	0	1019	1526	617	1124	0	734	5844370	HIMB1412	10700
HMW_xHP1_006-c_000001131123_split_00001-5844370	HIMB1412-00000000001_split_00034_10700	85.185	81	7	4	1	77	1	80	1.50E-15	78.7	5844370	HIMB1412	10700
HMW_xHP1_006-c_000001131123_split_00001-5844370	HIMB1564-00000000001_split_00021_55814	85.714	84	12	0	839	922	1289	1372	6.92E-19	89.8	5844370	HIMB1564	55814
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB4-00000000001_split_00044_119221	83.828	606	98	0	1537	2142	3055	3660	1.22E-165	577	5878285	HIMB4	119221
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB4-00000000001_split_00044_119221	85.372	376	45	6	1982	2352	2456	2826	1.03E-106	381	5878285	HIMB4	119221
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB4-00000000001_split_00044_119221	88.439	173	20	0	1963	2135	3070	3242	5.15E-55	209	5878285	HIMB4	119221
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB4-00000000001_split_00044_119221	81.893	243	42	2	1483	1724	3412	3653	2.39E-53	204	5878285	HIMB4	119221
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1505-00000000001_split_00039_112850	83.828	606	98	0	1537	2142	3055	3660	1.22E-165	577	5878285	HIMB1505	112850
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1505-00000000001_split_00039_112850	85.372	376	45	6	1982	2352	2456	2826	1.03E-106	381	5878285	HIMB1505	112850
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1505-00000000001_split_00039_112850	88.439	173	20	0	1963	2135	3070	3242	5.15E-55	209	5878285	HIMB1505	112850
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1505-00000000001_split_00039_112850	81.893	243	42	2	1483	1724	3412	3653	2.39E-53	204	5878285	HIMB1505	112850
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1412-00000000001_split_00034_10700	78.583	635	130	6	1093	1724	4027	4658	1.02E-116	414	5878285	HIMB1412	10700
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1412-00000000001_split_00034_10700	77.288	295	54	11	1642	1931	4372	4658	1.46E-40	161	5878285	HIMB1412	10700
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1412-00000000001_split_00034_10700	72.523	444	110	11	499	936	3163	3600	3.19E-32	134	5878285	HIMB1412	10700
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1420-00000000001_split_00002_21725	74.023	435	102	9	505	935	4465	4892	3.14E-42	167	5878285	HIMB1420	21725
HMW_xHP1_006-c_000001136357_split_00001-5878285	HIMB1427-00000000001_split_00001_32031	73.843	432	108	4	505	935	4465	4892	3.14E-42	167	5878285	HIMB1427	32031
HMW_xHP1_006-c_000001136358_split_00001-5878291	HIMB1420-00000000001_split_00002_21725	74.713	435	99	9	562	992	4465	4892	1.75E-47	183	5878291	HIMB1420	21725
HMW_xHP1_006-c_000001136358_split_00001-5878291	HIMB1427-00000000001_split_00001_32031	74.537	432	105	4	562	992	4465	4892	1.75E-47	183	5878291	HIMB1427	32031
HMW_xHP1_006-c_000001136358_split_00001-5878291	HIMB1412-00000000001_split_00034_10700	72.523	444	110	11	556	993	3163	3600	1.79E-32	134	5878291	HIMB1412	10700
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1593-00000000001_split_00025_75593	99.906	3200	3	0	1	3200	1	3200	0	5893	6159422	HIMB1593	75593
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1723-00000000001_split_00021_65759	99.875	3200	4	0	1	3200	1	3200	0	5888	6159422	HIMB1723	65759
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1490-00000000005_split_00004_108996	96.657	3201	107	0	1	3201	1	3201	0	5319	6159422	HIMB1490	108996
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1491-00000000001_split_00009_94068	96.657	3201	107	0	1	3201	1	3201	0	5319	6159422	HIMB1491	94068
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1765-00000000001_split_00063_114654	95.845	3201	130	2	1	3201	1	3198	0	5171	6159422	HIMB1765	114654
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB140-00000000001_split_00032_2118	95.531	3200	143	0	1	3200	1	3200	0	5118	6159422	HIMB140	2118
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1559-00000000001_split_00066_54801	94.358	3208	164	10	1	3201	1	3198	0	4905	6159422	HIMB1559	54801
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1587-00000000002_split_00026_72740	94.358	3208	164	10	1	3201	1	3198	0	4905	6159422	HIMB1587	72740
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1597-00000000001_split_00025_79274	94.358	3208	164	10	1	3201	1	3198	0	4905	6159422	HIMB1597	79274
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1701-00000000001_split_00034_39781	96.48	2017	69	2	1185	3200	2025	4040	0	3330	6159422	HIMB1701	39781
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1542-00000000002_split_00008_42065	96.432	2018	70	2	1185	3201	2037	4053	0	3326	6159422	HIMB1542	42065
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1488-00000000001_split_00015_92613	93.654	2017	126	2	1185	3200	2043	4058	0	3014	6159422	HIMB1488	92613
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1746-00000000002_split_00003_73135	93.403	2016	133	0	1185	3200	1995	4010	0	2987	6159422	HIMB1746	73135
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB122-00000000001_split_00009_8659	93.356	2017	132	2	1185	3200	2043	4058	0	2981	6159422	HIMB122	8659
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB2211-00000000001_split_00048_89742	92.609	2016	149	0	1185	3200	2025	4040	0	2898	6159422	HIMB2211	89742
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1758-00000000001_split_00009_109260	91.151	1955	160	9	1252	3201	709	2655	0	2639	6159422	HIMB1758	109260
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1430-00000000013_split_00011_44494	91.151	1955	160	9	1252	3201	709	2655	0	2639	6159422	HIMB1430	44494
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1611-00000000001_split_00048_82585	91.151	1955	160	9	1252	3201	709	2655	0	2639	6159422	HIMB1611	82585
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1506-00000000001_split_00049_122531	94.874	1229	59	4	1974	3200	2055	3281	0	1917	6159422	HIMB1506	122531
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1770-00000000001_split_00027_117084	94.548	1229	63	4	1974	3200	2055	3281	0	1895	6159422	HIMB1770	117084
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1493-00000000001_split_00045_98387	94.548	1229	63	4	1974	3200	2055	3281	0	1895	6159422	HIMB1493	98387
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1521-00000000001_split_00007_32717	94.548	1229	63	4	1974	3200	2043	3269	0	1895	6159422	HIMB1521	32717
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1513-00000000001_split_00009_17062	94.548	1229	63	4	1974	3200	2043	3269	0	1895	6159422	HIMB1513	17062
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1518-00000000001_split_00054_23563	94.548	1229	63	4	1974	3200	2055	3281	0	1895	6159422	HIMB1518	23563
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1641-00000000001_split_00005_18483	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1641	18483
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1710-00000000003_split_00024_57291	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1710	57291
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1702-00000000001_split_00025_43079	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1702	43079
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1556-00000000001_split_00005_51614	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1556	51614
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1552-00000000001_split_00067_50006	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1552	50006
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1748-00000000001_split_00024_92017	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1748	92017
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1526-00000000001_split_00018_28986	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1526	28986
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1636-00000000001_split_00047_12598	94.309	1230	66	4	1974	3201	2055	3282	0	1881	6159422	HIMB1636	12598
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1577-00000000001_split_00048_64710	93.176	1231	78	6	1974	3201	2067	3294	0	1803	6159422	HIMB1577	64710
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1631-00000000001_split_00064_5968	93.176	1231	78	6	1974	3201	2067	3294	0	1803	6159422	HIMB1631	5968
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1662-00000000001_split_00005_24052	92.602	1230	87	4	1974	3201	2055	3282	0	1764	6159422	HIMB1662	24052
HMW_xHP1_006-c_000001183150_split_00001-6159422	HIMB1507-00000000001_split_00009_127853	92.445	1231	87	6	1974	3201	2061	3288	0	1753	6159422	HIMB1507	127853
