items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00001801	9	9	1	0	0.699679424272162	0.985666607097304	0.81840836402925	0.462395543175487	0.995821727019499	0.617069018879604	4	3	2	0.571428571428571
GC_00001802	9	9	1	0	0.861648587901886	0.994805912418841	0.923451783519665	0.648293963254593	0.992125984251969	0.808180227471566	2	3	4	0.4
GC_00001803	9	9	1	0	0.929809433474174	0.999396759738026	0.963348073686935	0.867631851085833	0.981385729058945	0.906641388027117	0	6	3	0.0
GC_00001804	9	9	1	0	0.922052432356652	0.998180800447806	0.958607547522154	0.843828715365239	0.992443324937028	0.89434648754548	0	6	3	0.0
GC_00001805	9	9	1	0	0.79720727645401	0.940343282448545	0.862879647779699	0.493506493506494	0.987012987012987	0.742063492063492	0	8	1	0.0
GC_00001806	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001807	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001808	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001809	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001810	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001811	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001812	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001813	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001814	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001815	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001816	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001817	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001818	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001819	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001820	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001821	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001822	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001823	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001824	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001825	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001826	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001827	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	3	5	0	0.375
GC_00001828	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001829	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001830	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001831	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001832	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001833	8	8	1	0	1.0	1.0	1.0	1.0	1.0	1.0	8	0	0	1.0
GC_00001834	8	8	1	0	0.98707805907173	1.0	0.99349701393497	0.920886075949367	1.0	0.980221518987342	0	8	0	0.0
GC_00001835	8	8	1	0	1.0	0.973592697239732	0.986619679533066	0.888372093023256	1.0	0.972093023255814	8	0	0	1.0
GC_00001836	8	8	1	0	0.90993265993266	1.0	0.952842661965624	0.555555555555556	1.0	0.888888888888889	8	0	0	1.0
GC_00001837	7	8	2	0	0.912417891773538	0.953335532663603	0.932428031992641	0.545238095238095	1.0	0.886309523809524	4	4	0	0.5
GC_00001838	8	8	1	0	1.0	0.9863060934436	0.993105842749211	0.986159169550173	1.0	0.996539792387543	8	0	0	1.0
GC_00001839	8	8	1	0	0.993584023794349	0.821575987841947	0.899430100508827	0.0904255319148936	1.0	0.742401215805471	8	0	0	1.0
GC_00001840	8	8	1	0	0.993599322574218	1.0	0.996789386235587	0.96652719665272	1.0	0.991258218768679	0	8	0	0.0
GC_00001841	8	8	1	0	0.990673339399454	1.0	0.995314821163296	0.977707006369427	1.0	0.988398544131028	0	8	0	0.0
GC_00001842	8	8	1	0	0.852102564102564	0.98365617433414	0.91316569088944	0.610169491525424	1.0	0.819007263922518	3	5	0	0.375
GC_00001843	8	8	1	0	0.973356009070295	1.0	0.986498132720483	0.888888888888889	1.0	0.945011337868481	0	8	0	0.0
GC_00001844	8	8	1	0	0.791405924071756	0.887757554945055	0.836817375916666	0.430769230769231	1.0	0.686813186813187	5	2	1	0.714285714285714
GC_00001845	8	8	1	0	0.902651131374536	1.0	0.948835145329487	0.723404255319149	1.0	0.856382978723404	1	1	6	0.5
GC_00001846	8	8	1	0	0.959235209235209	0.985074626865671	0.971983218177538	0.865671641791045	1.0	0.936567164179105	1	7	0	0.125
GC_00001847	8	8	1	0	0.697085401552756	0.979638231704917	0.81455464285152	0.471204188481675	0.910994764397906	0.612004487658938	3	1	4	0.75
GC_00001848	8	8	1	0	0.956051587301587	1.0	0.977532078916671	0.883333333333333	1.0	0.934821428571428	1	7	0	0.125
GC_00001849	8	8	1	0	0.67349593495935	0.95811372794732	0.79098048469719	0.470588235294118	1.0	0.609243697478992	7	0	1	1.0
GC_00001850	8	8	1	0	0.844932844932845	0.991598480420806	0.912409294115035	0.491525423728814	1.0	0.769975786924939	2	6	0	0.25
GC_00001851	8	8	1	0	0.831357048748353	0.985714285714286	0.901979469862545	0.563636363636364	1.0	0.748051948051948	1	7	0	0.125
GC_00001852	8	8	1	0	0.971500721500722	1.0	0.985544373284538	0.939393939393939	1.0	0.964718614718615	0	8	0	0.0
GC_00001853	8	8	1	0	0.943123805944439	0.989918446164369	0.965954729135008	0.84375	1.0	0.913690476190476	0	8	0	0.0
GC_00001854	8	8	1	0	0.988196988196988	1.0	0.994063459570113	0.974358974358974	1.0	0.982905982905983	0	8	0	0.0
GC_00001855	8	8	1	0	0.710829471646846	0.98575672993046	0.826017487183794	0.4884437596302	1.0	0.63498789346247	2	6	0	0.25
GC_00001856	8	8	1	0	0.923745781133802	0.99572795625427	0.958387167097669	0.813397129186603	1.0	0.89917976760082	0	8	0	0.0
GC_00001857	8	8	1	0	0.991671624033314	0.969035688186957	0.980222992653013	0.932258064516129	1.0	0.963709677419355	0	8	0	0.0
GC_00001858	8	8	1	0	0.937772577385385	0.999255952380953	0.96753849056112	0.857142857142857	1.0	0.920705782312925	0	8	0	0.0
GC_00001859	8	8	1	0	0.751013493071943	0.9839824120603	0.851856844407291	0.535	0.81	0.687321428571429	5	3	0	0.625
GC_00001860	8	8	1	0	0.946739460115256	0.97664800995025	0.96146119703218	0.766169154228856	1.0	0.931236673773987	0	7	1	0.0
GC_00001861	8	8	1	0	0.98688830370858	1.0	0.993400889085236	0.972350230414747	1.0	0.983212639894668	0	8	0	0.0
GC_00001862	8	8	1	0	0.813367499466154	0.961887477313975	0.881414807927699	0.362068965517241	1.0	0.758004926108374	1	7	0	0.125
GC_00001863	8	8	1	0	0.969845298525502	1.0	0.98469184280762	0.939086294416244	1.0	0.959209572153734	0	8	0	0.0
GC_00001864	8	8	1	0	0.947491749174918	0.99645404220059	0.971356287408611	0.859116022099447	1.0	0.924921073401736	0	8	0	0.0
GC_00001865	8	8	1	0	0.928391053391053	0.900962606442059	0.914471205460621	0.743243243243243	1.0	0.867277992277992	0	4	4	0.0
GC_00001866	8	8	1	0	0.704795384892735	0.962603473818133	0.813768682021604	0.502427184466019	1.0	0.619798890429959	6	0	2	1.0
GC_00001867	7	8	2	0	0.754344657472811	0.965927512204108	0.847124392501237	0.548484848484848	1.0	0.675	5	3	0	0.625
GC_00001868	8	8	1	0	0.98494623655914	1.0	0.992416034669556	0.948387096774194	1.0	0.973732718894009	0	8	0	0.0
GC_00001869	8	8	1	0	0.964661654135338	1.0	0.982013011863758	0.884210526315789	1.0	0.93984962406015	1	7	0	0.125
GC_00001870	8	8	1	0	0.869816523491356	0.997777777777782	0.92941341413799	0.708888888888889	1.0	0.829920634920635	3	5	0	0.375
GC_00001871	8	8	1	0	0.718761892680452	0.981131238099881	0.829698918002998	0.519163763066202	1.0	0.640741662518666	5	3	0	0.625
GC_00001872	8	8	1	0	0.654350104821803	0.963911145241499	0.779522291475504	0.469964664310954	1.0	0.5831650681474	6	1	1	0.857142857142857
GC_00001873	8	8	1	0	0.906516906516907	0.98788787359604	0.945454813626952	0.601941747572815	1.0	0.887309292649099	2	6	0	0.25
GC_00001874	8	8	1	0	0.794407703909966	0.951497070563119	0.865885258067675	0.561728395061728	1.0	0.728505291005291	1	2	5	0.333333333333333
GC_00001875	8	8	1	0	0.943874560375146	0.942994608276999	0.943434379140756	0.756756756756757	1.0	0.907611693325979	0	8	0	0.0
GC_00001876	8	8	1	0	0.770802005012531	1.0	0.870568254192909	0.494736842105263	1.0	0.710902255639098	0	6	2	0.0
GC_00001877	8	8	1	0	0.862770175214222	0.993781774275548	0.92365341648754	0.654804270462633	0.97508896797153	0.818124046771733	2	6	0	0.25
GC_00001878	8	8	1	0	0.79419961267772	0.857128523650261	0.824465018820292	0.53	1.0	0.724642857142857	1	2	5	0.333333333333333
GC_00001879	8	8	1	0	0.683619877719777	0.994346684468186	0.810212997285058	0.504	1.0	0.596333333333333	3	5	0	0.375
GC_00001880	8	8	1	0	0.879068716094033	0.964396603321861	0.919757887451024	0.542682926829268	1.0	0.832534843205575	2	6	0	0.25
GC_00001881	8	8	1	0	0.7737450046532	0.852718306597618	0.811314372162308	0.509578544061303	1.0	0.688834154351396	1	2	5	0.333333333333333
GC_00001882	8	8	1	0	0.884911003236246	0.981023002421307	0.930491696531946	0.733333333333333	1.0	0.841071428571429	1	6	1	0.142857142857143
GC_00001883	8	8	1	0	0.984115837346174	1.0	0.991994337046837	0.969101123595506	1.0	0.98204253611557	0	8	0	0.0
GC_00001884	8	8	1	0	0.736963084945794	0.641127338070895	0.685712886493356	0.0882727852135118	1.0	0.530626877902212	1	7	0	0.125
GC_00001885	8	8	1	0	0.986750067258542	1.0	0.9933308507397	0.954802259887006	0.997175141242938	0.975988700564972	0	8	0	0.0
GC_00001886	8	8	1	0	0.918367346938776	0.969545232102908	0.943262619708227	0.707589285714286	0.979910714285714	0.886160714285714	0	8	0	0.0
GC_00001887	8	8	1	0	0.741862794191287	0.810195202457319	0.774524763936955	0.440217391304348	0.994565217391304	0.675465838509317	2	1	5	0.666666666666667
GC_00001888	8	8	1	0	0.912046908315565	1.0	0.954000557568999	0.761194029850746	0.970149253731343	0.869402985074627	0	8	0	0.0
GC_00001889	8	8	1	0	0.81605049594229	0.978241699256192	0.889815634226886	0.648148148148148	0.987654320987654	0.764550264550265	0	5	3	0.0
GC_00001890	8	8	1	0	0.894557823129252	1.0	0.944344703770198	0.811224489795918	0.964285714285714	0.874271137026239	1	7	0	0.125
GC_00001891	8	8	1	0	0.798556320295451	0.989583786133451	0.883866296648259	0.618604651162791	0.981395348837209	0.726910299003322	0	4	4	0.0
GC_00001892	8	8	1	0	0.773913772856903	0.947727636849132	0.852046735097879	0.522666666666667	0.993333333333333	0.704095238095238	0	2	6	0.0
GC_00001893	8	8	1	0	0.632309103416648	0.976824195106562	0.767686345898596	0.467084639498433	0.921630094043887	0.542095835199283	2	5	1	0.285714285714286
GC_00001894	8	8	1	0	0.885802469135803	1.0	0.939443535188216	0.719135802469136	0.972222222222222	0.851410934744268	2	6	0	0.25
GC_00001895	8	8	1	0	0.652675276752767	0.9156162464986	0.762103318449194	0.470588235294118	0.682352941176471	0.567226890756303	7	0	1	1.0
GC_00001896	8	8	1	0	0.856298683857105	0.933472629255762	0.893221807715869	0.678678678678679	0.996996996996997	0.788610038610039	0	0	8	0.0
GC_00001897	8	8	1	0	0.836852160874507	0.99450067476383	0.908890982088853	0.591919191919192	0.927272727272727	0.79054834054834	1	7	0	0.125
GC_00001898	8	8	1	0	0.805885500267523	0.955600491544699	0.874380589756612	0.495726495726496	0.927350427350427	0.726800976800977	1	7	0	0.125
GC_00001899	8	8	1	0	0.853426583777383	0.950953714993878	0.89955446850123	0.587020648967552	0.982300884955752	0.800779603876949	0	8	0	0.0
GC_00001900	8	8	1	0	0.824066503134369	0.966469350171007	0.889605216574388	0.56353591160221	0.988950276243094	0.755919494869771	0	5	3	0.0
GC_00001901	8	8	1	0	0.850191171359055	0.800091575091575	0.824380906707816	0.373626373626374	0.978021978021978	0.753532182103611	0	0	8	0.0
GC_00001902	8	8	1	0	0.821717171717172	0.996992584454821	0.900908926167034	0.504531722054381	0.996978851963746	0.765645230902029	1	0	7	1.0
GC_00001903	8	8	1	0	0.747316028590445	0.943463752620479	0.834012320897771	0.576659038901602	0.748283752860412	0.659202353710363	3	2	3	0.6
GC_00001904	8	8	1	0	0.892881824464409	0.885694786697715	0.889273784555784	0.497191011235955	0.957865168539326	0.775481540930979	1	7	0	0.125
GC_00001905	8	8	1	0	0.950820154901788	0.955010259155177	0.952910600906782	0.761792452830189	0.995283018867924	0.904396900269542	0	8	0	0.0
GC_00001906	8	8	1	0	0.768044561712108	0.91366640546353	0.834550678008422	0.5625	0.96875	0.721619897959184	4	4	0	0.5
GC_00001907	8	8	1	0	0.724232040048144	0.9365566985894	0.816821974595755	0.496091401082381	0.999398677089597	0.658190877072417	0	3	5	0.0
GC_00001908	8	8	1	0	0.775946275946276	0.969497282608694	0.861990411884818	0.515527950310559	0.937888198757764	0.731588287488909	2	6	0	0.25
GC_00001909	8	8	1	0	0.970670002780095	0.995855676011736	0.983101560511288	0.901162790697674	0.982558139534884	0.947882059800665	1	7	0	0.125
GC_00001910	8	8	1	0	0.945163104611924	0.996078431372546	0.969953058577644	0.764705882352941	0.992156862745098	0.92563025210084	0	7	1	0.0
GC_00001911	8	8	1	0	0.792647058823529	1.0	0.884331419196062	0.641176470588235	0.9	0.722478991596639	3	5	0	0.375
GC_00001912	8	8	1	0	0.857619047619048	1.0	0.92335298641374	0.69	0.98	0.815714285714286	0	6	2	0.0
GC_00001913	8	8	1	0	0.963325652841782	1.0	0.981320293398533	0.923387096774194	0.983870967741935	0.953052995391705	0	8	0	0.0
GC_00001914	7	8	2	0	0.694504233031999	0.668444540466201	0.681225255017288	0.0630630630630631	0.704504504504505	0.347297297297297	6	2	0	0.75
GC_00001915	7	7	1	0	0.909984639016897	0.993607410809985	0.949959295252011	0.66025641025641	0.996794871794872	0.876373626373626	0	0	7	0.0
GC_00001916	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	0	7	0	0.0
GC_00001917	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001918	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	0	7	0	0.0
GC_00001919	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001920	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001921	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001922	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001923	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	0	7	0	0.0
GC_00001924	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001925	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001926	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001927	7	7	1	0	0.622975863122518	0.946199292095948	0.751298309457776	0.439393939393939	0.703030303030303	0.511688311688312	4	1	2	0.8
GC_00001928	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001929	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001930	7	7	1	0	1.0	1.0	1.0	1.0	1.0	1.0	7	0	0	1.0
GC_00001931	7	7	1	0	1.0	0.896511947267232	0.945432427735618	0.525679758308157	1.0	0.864479930945188	7	0	0	1.0
GC_00001932	7	7	1	0	0.996860282574568	1.0	0.998427672955975	0.989010989010989	1.0	0.996860282574568	0	7	0	0.0
GC_00001933	7	7	1	0	1.0	0.99315752159555	0.996567015737435	0.975806451612903	1.0	0.993087557603687	7	0	0	1.0
GC_00001934	7	7	1	0	0.955330804888327	1.0	0.977155172413793	0.778761061946903	1.0	0.936788874841972	0	7	0	0.0
GC_00001935	7	7	1	0	1.0	0.942616447879607	0.970460688633092	0.773737373737374	1.0	0.935353535353535	7	0	0	1.0
GC_00001936	7	7	1	0	0.999795450826379	1.0	0.999897714952028	0.998711340206186	1.0	0.999386352479136	7	0	0	1.0
GC_00001937	7	7	1	0	0.959985661155173	0.986846795175328	0.973230921895442	0.88857938718663	1.0	0.94044302957952	0	5	2	0.0
GC_00001938	6	7	2	0	0.863238308179616	0.785294215315138	0.822423628518768	0.2125	1.0	0.605952380952381	0	7	0	0.0
GC_00001939	7	7	1	0	0.885655496766608	0.981818181818183	0.93126096450434	0.545454545454545	1.0	0.855411255411255	0	0	7	0.0
GC_00001940	6	7	2	0	0.986943939699845	0.716589922502519	0.830314086447939	0.130769230769231	1.0	0.625152625152625	7	0	0	1.0
GC_00001941	7	7	1	0	0.711550671550672	0.984998486822193	0.826237579165613	0.475757575757576	1.0	0.631457431457431	5	1	1	0.833333333333333
GC_00001942	7	7	1	0	0.685832202623247	0.995613196945826	0.812186458147407	0.49645390070922	1.0	0.603343465045593	5	0	2	1.0
GC_00001943	7	7	1	0	0.882230545151893	0.995052849515091	0.93525146003688	0.634782608695652	0.991304347826087	0.836438923395445	0	7	0	0.0
GC_00001944	7	7	1	0	0.865155046973229	0.99431099873578	0.925247525548924	0.584070796460177	1.0	0.847661188369153	0	0	7	0.0
GC_00001945	7	7	1	0	0.9041852560017	0.996190476190476	0.947960685334255	0.586666666666667	1.0	0.872380952380952	1	6	0	0.142857142857143
GC_00001946	7	7	1	0	0.898253068932956	0.993666432090077	0.943553805157068	0.61576354679803	1.0	0.869340839784189	2	5	0	0.285714285714286
GC_00001947	7	7	1	0	0.982793336994325	0.971341127428669	0.977033674361123	0.92910447761194	1.0	0.957000710732054	0	7	0	0.0
GC_00001948	7	7	1	0	0.741236996834012	0.995616802537373	0.849798651996365	0.514184397163121	1.0	0.68000675447484	1	6	0	0.142857142857143
GC_00001949	7	7	1	0	0.95160031225605	1.0	0.9752	0.836065573770492	1.0	0.920374707259953	0	1	6	0.0
GC_00001950	7	7	1	0	0.972565157750343	1.0	0.986091794158554	0.907407407407407	1.0	0.961787184009406	0	0	7	0.0
GC_00001951	7	7	1	0	0.779933333333333	0.861089778027766	0.81850476843001	0.51063829787234	1.0	0.706011482607227	1	1	5	0.5
GC_00001952	7	7	1	0	0.85030255196001	0.978521067651505	0.909917120544903	0.605405405405405	1.0	0.807722007722008	1	1	5	0.5
GC_00001953	7	7	1	0	0.760953764221738	0.952003143370963	0.845824401405564	0.456521739130435	1.0	0.668391994478951	4	3	0	0.571428571428571
GC_00001954	7	7	1	0	0.760146755331346	0.979812311196957	0.856113414985281	0.54559748427673	1.0	0.683737646001797	0	7	0	0.0
GC_00001955	7	7	1	0	0.867235526195064	1.0	0.928897842857845	0.595375722543353	1.0	0.820258739333884	0	0	7	0.0
GC_00001956	7	7	1	0	0.846790890269151	1.0	0.917040358744395	0.695652173913043	1.0	0.807453416149068	1	6	0	0.142857142857143
GC_00001957	7	7	1	0	0.890133831310302	1.0	0.941873867940063	0.647058823529412	1.0	0.861811391223156	0	0	7	0.0
GC_00001958	7	7	1	0	0.818825722273998	0.990252264752307	0.896416883886919	0.569767441860465	1.0	0.773348098929494	2	5	0	0.285714285714286
GC_00001959	7	7	1	0	0.916090364223144	0.87619867223998	0.895700575581436	0.238095238095238	1.0	0.710884353741497	1	6	0	0.142857142857143
GC_00001960	7	7	1	0	0.830989217065166	0.981549141395688	0.900015989964502	0.594202898550725	1.0	0.757763975155279	0	0	7	0.0
GC_00001961	7	7	1	0	0.896302110587825	0.997260273972604	0.944089823134646	0.635616438356164	1.0	0.86614481409002	0	0	7	0.0
GC_00001962	7	7	1	0	0.687174290677475	0.957097172043949	0.799980520515968	0.476744186046512	1.0	0.590669988925803	6	0	1	1.0
GC_00001963	7	7	1	0	0.706287878787879	0.981537939581277	0.821469066004132	0.505854800936768	1.0	0.622393219582915	6	0	1	1.0
GC_00001964	7	7	1	0	0.967791647403298	1.0	0.983632234317488	0.880258899676375	1.0	0.955463091385422	0	0	7	0.0
GC_00001965	7	7	1	0	0.880451160187696	0.999225706542776	0.936085822182019	0.563685636856369	1.0	0.849399922570654	0	0	7	0.0
GC_00001966	7	7	1	0	0.748850229954009	0.916354236864502	0.824177564580245	0.511494252873563	1.0	0.640941434044882	1	6	0	0.142857142857143
GC_00001967	7	7	1	0	0.962721464796154	1.0	0.981006711409396	0.892116182572614	1.0	0.944279786603438	2	5	0	0.285714285714286
GC_00001968	7	7	1	0	0.918553882564165	0.968354699604929	0.942797099368593	0.781094527363184	1.0	0.882966121772092	0	5	2	0.0
GC_00001969	7	7	1	0	0.891720872604983	0.999204138479901	0.942407743355836	0.632311977715877	1.0	0.865366759517177	0	0	7	0.0
GC_00001970	7	7	1	0	0.883274381000505	0.997228521038044	0.936798771946666	0.708994708994709	1.0	0.830687830687831	0	5	2	0.0
GC_00001971	7	7	1	0	0.938635247913598	1.0	0.968346416814383	0.86340206185567	1.0	0.916298478154148	0	5	2	0.0
GC_00001972	7	7	1	0	0.883179622310057	1.0	0.937966417910448	0.735177865612648	1.0	0.847920195746283	0	5	2	0.0
GC_00001973	7	7	1	0	0.855846731653796	0.984808508884035	0.915809897552541	0.743455497382199	1.0	0.81351283969085	1	6	0	0.142857142857143
GC_00001974	7	7	1	0	0.871500721500722	0.995475113122173	0.929371728581823	0.606334841628959	1.0	0.826115061409179	0	0	7	0.0
GC_00001975	7	7	1	0	0.949665721586335	0.998846234529057	0.973635319086187	0.86784140969163	1.0	0.924480805538074	0	5	2	0.0
GC_00001976	7	7	1	0	0.951373141849332	1.0	0.975080697224015	0.873015873015873	1.0	0.929705215419501	2	5	0	0.285714285714286
GC_00001977	5	7	2	0	0.8521906596052	0.614569670886001	0.714132394118268	0.236220472440945	1.0	0.425759280089989	2	5	0	0.285714285714286
GC_00001978	7	7	1	0	0.920483628982438	0.948629510283646	0.934344653452694	0.673684210526316	1.0	0.886967418546366	0	0	7	0.0
GC_00001979	7	7	1	0	0.769115340017734	0.978054512944419	0.861091699818176	0.596638655462185	1.0	0.709283713485394	2	5	0	0.285714285714286
GC_00001980	7	7	1	0	0.647175600072189	0.956863043760333	0.772124059371667	0.483695652173913	1.0	0.545289855072464	6	1	0	0.857142857142857
GC_00001981	7	7	1	0	0.957201646090535	1.0	0.978132884777124	0.881481481481482	1.0	0.941093474426808	0	0	7	0.0
